state,importance,paper_title,venue,project_link_or_github_link,paper_link,sort,pdf_path
Downloaded,,Pupil-aware Holography,SIGGRAPH ASIA 2022,https://arxiv.org/abs/2203.14939,https://arxiv.org/abs/2203.14939,Technical Paper / Perception in VR and AR,obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2022/Pupil_aware_Holography.pdf
Downloaded,,QuestSim: Human Motion Tracking from Sparse Sensors with Simulated Avatars,SIGGRAPH ASIA 2022,https://arxiv.org/abs/2209.09391,https://arxiv.org/abs/2209.09391,Technical Paper / Character Animation,obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2022/QuestSim_Human_Motion_Tracking_from_Sparse_Sensors_with_Simulated_Avatars.pdf
Downloaded,,RFEPS: Reconstructing Feature-line Equipped Polygonal Surface,SIGGRAPH ASIA 2022,https://github.com/Xrvitd/RFEPS,https://xrvitd.github.io/Projects/RFEPS/index.html,Technical Paper / Reconstruction and Repair,obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2022/RFEPS_Reconstructing_Feature_line_Equipped_Polygonal_Surface.pdf
Downloaded,,Reconstructing Hand-Held Objects from Monocular Video,SIGGRAPH ASIA 2022,https://dihuangdh.github.io/hhor/,https://dihuangdh.github.io/hhor/,Technical Paper / Everything Interactive and Dynamic,obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2022/Reconstructing_Hand_Held_Objects_from_Monocular_Video.pdf
Downloaded,,Reconstructing Personalized Semantic Facial NeRF Models From Monocular Video,SIGGRAPH ASIA 2022,https://github.com/USTC3DV/NeRFBlendShape-code,https://ustc3dv.github.io/NeRFBlendShape/,Technical Paper / Acquisition,obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2022/Reconstructing_Personalized_Semantic_Facial_NeRF_Models_From_Monocular_Video.pdf
Downloaded,,Reconstructing editable prismatic CAD from rounded voxel models,SIGGRAPH ASIA 2022,https://arxiv.org/abs/2209.01161,https://arxiv.org/abs/2209.01161,Technical Paper / Computer-Aided Design,obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2022/Reconstructing_editable_prismatic_CAD_from_rounded_voxel_models.pdf
Downloaded,,SCULPTOR: Skeleton-Consistent Face Creation Using a Learned Parametric Generator,SIGGRAPH ASIA 2022,https://arxiv.org/abs/2209.06423,https://arxiv.org/abs/2209.06423,Technical Paper / Faces and Avatars,obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2022/SCULPTOR_Skeleton_Consistent_Face_Creation_Using_a_Learned_Parametric_Generator.pdf
Downloaded,,SHRED: 3D Shape Region Decomposition with Learned Local Operations,SIGGRAPH ASIA 2022,https://github.com/rkjones4/SHRED,https://rkjones4.github.io/shred.html,Technical Paper / Distances and Matching,obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2022/SHRED_3D_Shape_Region_Decomposition_with_Learned_Local_Operations.pdf
Downloaded,,Scalable multi-class sampling via filtered sliced optimal transport,SIGGRAPH ASIA 2022,http://www.iliyan.com/publications/ScalableMultiClassSampling,http://www.iliyan.com/publications/ScalableMultiClassSampling,Technical Paper / Sampling and Reconstruction,obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2022/Scalable_multi_class_sampling_via_filtered_sliced_optimal_transport.pdf
Downloaded,,Shape Completion with Points in the Shadow,SIGGRAPH ASIA 2022,https://arxiv.org/abs/2209.08345,https://arxiv.org/abs/2209.08345,Technical Paper / Reconstruction and Repair,obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2022/Shape_Completion_with_Points_in_the_Shadow.pdf
Downloaded,,Shape from Release: Inverse Design and Fabrication of Controlled Release Structures,SIGGRAPH ASIA 2022,https://julianpanetta.com/publication/shape_from_release/,https://julianpanetta.com/publication/shape_from_release/,Technical Paper / Simulation of Everything,obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2022/Shape_from_Release_Inverse_Design_and_Fabrication_of_Controlled_Release_Structures.pdf
Downloaded,,Stitch it in Time: GAN-Based Facial Editing of Real Videos,SIGGRAPH ASIA 2022,https://github.com/rotemtzaban/STIT,https://arxiv.org/abs/2201.08361,Technical Paper / Image Editing and Manipulation,obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2022/Stitch_it_in_Time_GAN_Based_Facial_Editing_of_Real_Videos.pdf
Downloaded,,Stochastic Poisson Surface Reconstruction,SIGGRAPH ASIA 2022,https://www.dgp.toronto.edu/projects/stochastic-psr/,https://www.dgp.toronto.edu/projects/stochastic-psr/,Technical Paper / Reconstruction and Repair,obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2022/Stochastic_Poisson_Surface_Reconstruction.pdf
Downloaded,,StyleBin: Stylizing Video by Example in Stereo,SIGGRAPH ASIA 2022,https://dcgi.fel.cvut.cz/home/sykorad/stylebin,https://dcgi.fel.cvut.cz/home/sykorad/stylebin,Technical Paper / Stylization and Colorization,obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2022/StyleBin_Stylizing_Video_by_Example_in_Stereo.pdf
Downloaded,,SurfaceVoronoi: Efficiently Computing Voronoi Diagrams Over Mesh Surfaces with Arbitrary Distance Solvers,SIGGRAPH ASIA 2022,https://github.com/sssomeone/SurfaceVoronoi,https://arxiv.org/abs/2212.09029,Technical Paper / Distances and Matching,obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2022/SurfaceVoronoi_Efficiently_Computing_Voronoi_Diagrams_Over_Mesh_Surfaces_with_Arbitrary_Distance_Solvers.pdf
Downloaded,,Text2Light: Zero-shot Text-driven HDR Panorama Generation,SIGGRAPH ASIA 2022,https://github.com/FrozenBurning/Text2Light,https://frozenburning.github.io/projects/text2light/,Technical Paper / Image Generation,obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2022/Text2Light_Zero_shot_Text_driven_HDR_Panorama_Generation.pdf
Downloaded,,"TileGen: Tileable, Controllable Material Generation and Capture",SIGGRAPH ASIA 2022,https://arxiv.org/abs/2206.05649,https://arxiv.org/abs/2206.05649,Technical Paper / Appearance Modeling and Capture,obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2022/TileGen_Tileable_Controllable_Material_Generation_and_Capture.pdf
Downloaded,,UmeTrack: Unified multi-view end-to-end hand tracking for VR,SIGGRAPH ASIA 2022,https://arxiv.org/abs/2211.00099,https://arxiv.org/abs/2211.00099,Technical Paper / VR and Interaction,obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2022/UmeTrack_Unified_multi_view_end_to_end_hand_tracking_for_VR.pdf
Downloaded,,Unbiased Caustics Rendering Guided by Representative Specular Paths,SIGGRAPH ASIA 2022,https://wangningbei.github.io/2022/PathcutGuiding.html,https://wangningbei.github.io/2022/PathcutGuiding.html,Technical Paper / Sampling and Reconstruction,obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2022/Unbiased_Caustics_Rendering_Guided_by_Representative_Specular_Paths.pdf
Downloaded,,UniColor: A Unified Framework for Multi-Modal Colorization with Transformer,SIGGRAPH ASIA 2022,https://luckyhzt.github.io/unicolor,https://luckyhzt.github.io/unicolor,Technical Paper / Stylization and Colorization,obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2022/UniColor_A_Unified_Framework_for_Multi_Modal_Colorization_with_Transformer.pdf
Downloaded,,VIINTER: View Interpolation With Implicit Neural Representations of Images,SIGGRAPH ASIA 2022,https://github.com/AugmentariumLab/VIINTER,https://arxiv.org/abs/2211.00722,Technical Paper / Material and Rendering,obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2022/VIINTER_View_Interpolation_With_Implicit_Neural_Representations_of_Images.pdf
Downloaded,,VOCAL: Vowel and Consonant Layering for Expressive Animator-Centric Singing Animation,SIGGRAPH ASIA 2022,https://www.dgp.toronto.edu/projects/vocal/,https://www.dgp.toronto.edu/projects/vocal/,"Technical Paper / Face, Speech, and Gesture",obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2022/VOCAL_Vowel_and_Consonant_Layering_for_Expressive_Animator_Centric_Singing_Animation.pdf
Downloaded,,VToonify: Controllable High-Resolution Portrait Video Style Transfer,SIGGRAPH ASIA 2022,https://github.com/williamyang1991/VToonify,https://www.mmlab-ntu.com/project/vtoonify/,Technical Paper / Stylization and Colorization,obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2022/VToonify_Controllable_High_Resolution_Portrait_Video_Style_Transfer.pdf
Downloaded,,Water Simulation and Rendering from a Still Photograph,SIGGRAPH ASIA 2022,https://rsugimoto.net/WaterAnimationProject/,https://rsugimoto.net/WaterAnimationProject/,Technical Paper / Image Editing and Manipulation,obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2022/Water_Simulation_and_Rendering_from_a_Still_Photograph.pdf
